"","NK cells","T cells","Monocytes","B cells"
"NK cells_PB150",0.263489536957245,0.534640628049698,0.16585381279498,0.0360160221980774
"B cells_PB151",1.36155000853966e-06,0.18094605818338,0.0508904552766938,0.768162124989917
"NK cells_PB152",0.210601250425722,0.535170722334027,0.163969033290168,0.0902589939500841
"T cells_PB153",0.0501440172334789,0.359655961371606,0.414784613481323,0.175415407913592
"Monocytes_PB154",0.00475046618791674,0.602073454639383,0.31410387830835,0.0790722008643505
"B cells_PB155",3.94539249303121e-20,0.154739177223322,0.0378719432327607,0.807388879543917
"T cells_PB156",0.0439151916438325,0.421094514247828,0.36342319821345,0.171567095894889
"NK cells_PB157",0.564185711239983,0.326895796499289,0.0680324091020295,0.0408860831586982
"T cells_PB158",4.82304225019108e-19,0.770190594642274,0.173962056327343,0.055847349030383
"NK cells_PB159",0.232041937925209,0.549421205148791,0.200993310124535,0.0175435468014659
"NK cells_PB160",0.580769088005817,0.297275231472599,0.05726178995837,0.0646938905632144
"B cells_PB161",2.44038415618201e-19,0.507368300916931,0.123366504733169,0.3692651943499
"NK cells_PB162",0.541345872586594,0.328476279147008,0.0846538584626867,0.0455239898037118
"T cells_PB163",-2.81950816616222e-21,0.735573945560837,0.244046401408156,0.0203796530310067
"NK cells_PB164",0.427955449232825,0.436793277160165,0.0868130480869398,0.0484382255200706
"Monocytes_PB165",8.20558120723467e-20,0.803939764063856,0.104811069175232,0.091249166760912
"Monocytes_PB166",0.00405201701050696,0.445164112368641,0.496365514178904,0.0544183564419476
"T cells_PB167",0.0119057724426088,0.513382767895155,0.316483394693671,0.158228064968564
"Monocytes_PB168",2.28637833863135e-19,0.771097682141184,0.157916406666038,0.0709859111927784
"Monocytes_PB169",-9.31876961596812e-19,0.795941876713699,0.0748426825288886,0.129215440757412
"B cells_PB170",0.00782422118408056,0.380626353254907,0.119796057821198,0.491753367739815
"Monocytes_PB171",1.34051998805141e-19,0.527816226528214,0.429108013257119,0.0430757602146667
"Monocytes_PB172",1.64272687859022e-20,0.858275550258662,0.0601950241586283,0.0815294255827101
"B cells_PB173",9.98129150582972e-20,0.402439579996796,0.119332224961642,0.478228195041562
"NK cells_PB174",0.220758142135171,0.594856864437683,0.158946721929486,0.0254382714976604
"NK cells_PB175",0.520456725536637,0.350958607232002,0.0801787111334165,0.0484059560979443
"Monocytes_PB176",0.0345819713728739,0.768101667485595,0.129486685656092,0.067829675485439
"Monocytes_PB177",0.0141527293454882,0.500390578470085,0.431338907086981,0.0541177850974463
"Monocytes_PB178",3.80212034155861e-20,0.679828220407868,0.279432838513277,0.0407389410788551
"NK cells_PB179",0.822071922339704,0.110048603223529,0.0648525415850297,0.0030269328517373
"Monocytes_PB180",1.55479168866058e-19,0.783079607247169,0.117574548956123,0.0993458437967083
"T cells_PB181",0.0477419358852879,0.47998234020075,0.322111773464582,0.15016395044938
"NK cells_PB182",0.138276808681753,0.590109221506386,0.161480710421955,0.110133259389906
"NK cells_PB183",0.700431932438694,0.240678951083508,0.0465074041518429,0.0123817123259551
"B cells_PB184",2.62209768868795e-06,0.206585339501644,0.0466229806427032,0.746789057757964
"T cells_PB185",0.0495420095812765,0.460855702040303,0.349969936236411,0.139632352142009
"Monocytes_PB186",-9.05095488553915e-21,0.505351554656857,0.425836168204376,0.0688122771387671
"B cells_PB187",2.41853159146012e-06,0.225065797762861,0.0702253711514504,0.704706412554098
"T cells_PB188",0.00396291448468553,0.662473543111309,0.242897227786998,0.0906663146170082
"B cells_PB189",0.0121501102712748,0.39015784860871,0.107656140672685,0.49003590044733
"NK cells_PB190",0.21942788252675,0.562188877759907,0.180174363501506,0.0382088762118373
"B cells_PB191",0.00451780225746505,0.677252253295196,0.172470843038192,0.145759101409147
"T cells_PB192",-7.20765949277419e-20,0.820643617637585,0.108615697553625,0.0707406848087899
"B cells_PB193",3.82182244744825e-07,0.15806580106541,0.0701143359319888,0.771819480820356
"Monocytes_PB194",1.33395159105298e-19,0.524409906011104,0.404535957590285,0.0710541363986106
"B cells_PB195",0.00536418228766184,0.54286837539146,0.117955500217338,0.33381194210354
"B cells_PB196",6.34255508598596e-20,0.489538668014198,0.137770665903529,0.372690666082273
"B cells_PB197",0.012263485146073,0.327386436233609,0.0854292887302889,0.574920789890029
"B cells_PB198",1.25062610955044e-07,0.178846570549309,0.0635772457550472,0.757576058633033
"NK cells_PB199",0.659342229139921,0.248322635897717,0.0584917124797453,0.0338434224826164
"B cells_PB200",0.00225859417887947,0.312428040379691,0.0760707169275212,0.609242648513908
"T cells_PB201",0.0124994996271459,0.715990740537242,0.172018281725899,0.0994914781097136
"Monocytes_PB202",0.020448630334857,0.76456063879641,0.0962751212841977,0.118715609584535
"NK cells_PB203",0.158918348255368,0.586713471935038,0.206877011394821,0.0474911684147727
"T cells_PB204",6.50052223709507e-19,0.86907604220285,0.112631801621726,0.0182921561754236
"B cells_PB205",9.32317804024767e-21,0.373626523914966,0.112393156534013,0.513980319551021
"B cells_PB206",0.0280594724187375,0.6689319109219,0.212949109957113,0.0900595067022494
"T cells_PB207",0.0851167318149051,0.320291636867718,0.425606540205263,0.168985091112114
"T cells_PB208",0.00240629881305323,0.724732067243858,0.211858013593947,0.0610036203491409
"Monocytes_PB209",8.04439872101633e-22,0.824833729907625,0.052127702413325,0.12303856767905
"Monocytes_PB210",-2.99230241891032e-19,0.779926775865807,0.126249999870368,0.0938232242638254
"T cells_PB211",0.00205508100812327,0.680230190119631,0.23161918837466,0.0860955404975852
"NK cells_PB212",0.535487604630276,0.350364032998032,0.0864613356808142,0.0276870266908783
"Monocytes_PB213",0.00574713115941701,0.528887444173926,0.410770944010109,0.0545944806565485
"B cells_PB214",1.86229872723029e-19,0.572122227708986,0.169303615249927,0.258574157041086
"Monocytes_PB215",0.0157901218558573,0.501306320829167,0.444568228630959,0.0383353286840159
"T cells_PB216",0.0393002733925326,0.437809792330576,0.345138757231393,0.177751177045498
"NK cells_PB217",0.279776569480795,0.531779508751404,0.136991716396454,0.0514522053713459
"B cells_PB218",1.29852009235467e-06,0.245029396070396,0.0954726143579391,0.659496691051573
"T cells_PB219",2.11573502620685e-20,0.696599211851782,0.22383533395417,0.0795654541940482
"Monocytes_PB220",-1.72885174602138e-19,0.452962753923964,0.546991977873206,4.52682028306377e-05
"B cells_PB221",0.0295783634821361,0.345295986107803,0.0940033559898247,0.531122294420236
"B cells_PB222",0.00302045999403227,0.356777502693764,0.132598511918474,0.50760352539373
"B cells_PB223",0.000855564606694686,0.615583725225162,0.187195352789587,0.196365357378557
"Monocytes_PB224",-8.57478348115234e-21,0.645952275224226,0.250268043248716,0.103779681527058
"T cells_PB225",0.031247777385672,0.447698351952888,0.338659167155946,0.182394703505493
"B cells_PB226",0.00095812006586061,0.551960002473341,0.188903762587276,0.258178114873522
"NK cells_PB227",0.741763088814157,0.191715809230276,0.0359295137848385,0.030591588170729
"Monocytes_PB228",0.0030642050158308,0.614742530257806,0.27646948326839,0.105723781457973
"T cells_PB229",7.61636296295797e-19,0.879157593035709,0.120631971202335,0.000210435761955546
"B cells_PB230",0.00668821991809232,0.347128666111776,0.0844174160100444,0.561765697960088
"T cells_PB231",-3.9363329032523e-20,0.796636908780261,0.135992433763564,0.067370657456175
"T cells_PB232",0.0161456996874647,0.646266295956939,0.251561488518418,0.0860265158371779
"Monocytes_PB233",0.0137684594923803,0.60563812947722,0.367143937049096,0.0134494739813041
"B cells_PB234",1.17266940357633e-06,0.408849359802841,0.108766258259508,0.482383209268248
"B cells_PB235",0.00657689507869645,0.582847168183375,0.189688081207946,0.220887855529983
"T cells_PB236",-6.10712649870591e-19,0.776959613756389,0.194150916049913,0.0288894701936983
"Monocytes_PB237",1.52783665017462e-20,0.697201022277231,0.192960365525677,0.109838612197092
"Monocytes_PB238",0.00629396081294652,0.814990966627678,0.0713713725102059,0.10734370004917
"NK cells_PB239",0.51066141002854,0.335049226723659,0.0992152533384142,0.0550741099093871
"T cells_PB240",0.0457059498566873,0.37614242984831,0.372069354041728,0.206082266253275
"Monocytes_PB241",0.0143765590029611,0.330360042635783,0.619666420077934,0.035596978283321
"NK cells_PB242",0.860825734759621,0.0911481351352868,0.0419028456792157,0.00612328442587639
"T cells_PB243",-8.23922985106504e-19,0.842885496347859,0.105968667792288,0.0511458358598528
"T cells_PB244",0.00680483184660491,0.524519284555075,0.296816946624424,0.171858936973896
"Monocytes_PB245",-3.49288019804579e-19,0.785987804743232,0.0571513368115358,0.156860858445233
"T cells_PB246",-2.33314997251606e-19,0.869363949882533,0.0823837951195332,0.0482522549979337
"B cells_PB247",1.00085618564699e-07,0.465599608243811,0.126092897047205,0.408307394623365
"B cells_PB248",2.72180958293412e-19,0.138233380788507,0.0482195279311733,0.81354709128032
"NK cells_PB249",0.848995887934209,0.116040716488932,0.0265982071117125,0.00836518846514669
"T cells_PB250",1.38597741143953e-20,0.803306226695921,0.124075940721683,0.0726178325823961
